Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
10,11-05-2012,1792345.3,0,76.03,4.186,131.1453333,7.382
10,18-05-2012,1795152.73,0,85.19,4.308,131.0983226,7.382
10,25-05-2012,1830939.1,0,86.03,4.127,131.0287742,7.382
10,01-06-2012,1767471.48,0,80.06,4.277,130.9592258,7.382
10,08-06-2012,1840491.41,0,86.87,4.103,130.8896774,7.382
10,15-06-2012,1811562.88,0,88.58,4.144,130.8295333,7.382
10,22-06-2012,1755334.18,0,89.92,4.014,130.7929,7.382
10,29-06-2012,1707481.9,0,91.36,3.875,130.7562667,7.382
10,06-07-2012,1805999.79,0,86.87,3.666,130.7196333,7.17
10,13-07-2012,1765571.91,0,89.8,3.723,130.683,7.17
10,20-07-2012,1869967.03,0,84.45,3.589,130.7012903,7.17
10,27-07-2012,1817603.66,0,83.98,3.769,130.7195806,7.17
10,03-08-2012,1939440.09,0,84.76,3.595,130.737871,7.17
10,10-08-2012,1880436.94,0,90.78,3.811,130.7561613,7.17
10,17-08-2012,1827797.4,0,88.83,4.002,130.7909677,7.17
10,24-08-2012,1764984.15,0,82.5,4.055,130.8381613,7.17
10,31-08-2012,1650285.54,0,86.97,3.886,130.8853548,7.17
10,07-09-2012,1708283.28,1,83.07,4.124,130.9325484,7.17
10,14-09-2012,1640168.99,0,78.47,3.966,130.9776667,7.17
10,21-09-2012,1671857.57,0,81.93,4.125,131.0103333,7.17
10,28-09-2012,1694862.41,0,82.52,3.966,131.043,7.17
10,05-10-2012,1758971.38,0,80.88,4.132,131.0756667,6.943
10,12-10-2012,1713889.11,0,76.03,4.468,131.1083333,6.943
10,19-10-2012,1734834.82,0,72.71,4.449,131.1499677,6.943
10,26-10-2012,1744349.05,0,70.5,4.301,131.1930968,6.943
11,06-01-2012,1283885.55,0,54.44,3.157,223.1923049,6.833
11,13-01-2012,1264736.59,0,53.1,3.261,223.3755259,6.833
11,20-01-2012,1207303.29,0,56.43,3.268,223.4700552,6.833
11,27-01-2012,1162675.85,0,58.36,3.29,223.5645845,6.833
11,03-02-2012,1376732.18,0,60.24,3.36,223.6591137,6.833
11,10-02-2012,1574287.76,1,52.23,3.409,223.753643,6.833
11,17-02-2012,1569607.94,0,52.77,3.51,223.9170153,6.833
11,24-02-2012,1379473.03,0,61.11,3.555,224.1320199,6.833
11,02-03-2012,1438383.44,0,62.61,3.63,224.3470245,6.833
11,09-03-2012,1413382.76,0,61.44,3.669,224.5620291,6.833
11,16-03-2012,1441884.28,0,64.21,3.734,224.7166953,6.833
11,23-03-2012,1300593.61,0,67.16,3.787,224.7909104,6.833
11,30-03-2012,1300104.03,0,70.23,3.845,224.8651254,6.833
11,06-04-2012,1596325.01,0,74.19,3.891,224.9393405,6.664
11,13-04-2012,1472752.01,0,72.74,3.891,225.0135556,6.664
11,20-04-2012,1315356.99,0,71.97,3.877,225.0689541,6.664
11,27-04-2012,1236238.29,0,73.4,3.814,225.1243526,6.664
11,04-05-2012,1370251.22,0,79.07,3.749,225.1797511,6.664
11,11-05-2012,1300147.07,0,75.13,3.688,225.2351496,6.664
11,18-05-2012,1352442.31,0,72.53,3.63,225.2512024,6.664
11,25-05-2012,1297335.87,0,78.44,3.561,225.2515168,6.664
11,01-06-2012,1361595.33,0,81.67,3.501,225.2518313,6.664
11,08-06-2012,1414343.53,0,82.1,3.452,225.2521458,6.664
11,15-06-2012,1417875.42,0,84.97,3.393,225.2644795,6.664
11,22-06-2012,1355680.3,0,83.26,3.346,225.3068615,6.664
11,29-06-2012,1297028.6,0,87.86,3.286,225.3492435,6.664
11,06-07-2012,1461129.94,0,83.44,3.227,225.3916254,6.334
11,13-07-2012,1320239.51,0,82.46,3.256,225.4340074,6.334
11,20-07-2012,1344483.81,0,82.41,3.311,225.4438827,6.334
11,27-07-2012,1272395.02,0,85.43,3.407,225.4537579,6.334
11,03-08-2012,1399341.07,0,86.94,3.417,225.4636332,6.334
11,10-08-2012,1388973.65,0,86.21,3.494,225.4735085,6.334
11,17-08-2012,1421307.2,0,87.73,3.571,225.5558664,6.334
11,24-08-2012,1409515.73,0,83.17,3.62,225.6925864,6.334
11,31-08-2012,1372872.35,0,86.49,3.638,225.8293063,6.334
11,07-09-2012,1304584.4,1,85.17,3.73,225.9660263,6.334
11,14-09-2012,1267675.05,0,79.61,3.717,226.1122067,6.334
11,21-09-2012,1326132.98,0,73.64,3.721,226.3151496,6.334
11,28-09-2012,1227430.73,0,77.67,3.666,226.5180926,6.334
11,05-10-2012,1422794.26,0,73.37,3.617,226.7210356,6.034
11,12-10-2012,1311965.09,0,69.94,3.601,226.9239785,6.034
11,19-10-2012,1232073.18,0,73.77,3.594,226.9688442,6.034
11,26-10-2012,1200729.45,0,74.26,3.506,226.9873637,6.034
12,06-01-2012,945823.65,0,50.43,3.599,130.1575161,12.187
12,13-01-2012,865467.86,0,48.07,3.657,130.244,12.187
12,20-01-2012,855922.64,0,46.2,3.66,130.2792258,12.187
12,27-01-2012,888203.69,0,50.43,3.675,130.3144516,12.187
12,03-02-2012,1058767.95,0,50.58,3.702,130.3496774,12.187
12,10-02-2012,1199330.85,1,52.27,3.722,130.3849032,12.187
12,17-02-2012,1240048.85,0,51.8,3.781,130.4546207,12.187
12,24-02-2012,1112034.72,0,53.13,3.95,130.5502069,12.187
12,02-03-2012,1147636.96,0,52.27,4.178,130.6457931,12.187
12,09-03-2012,1113208.57,0,54.54,4.25,130.7413793,12.187
12,16-03-2012,1088498.52,0,64.44,4.273,130.8261935,12.187
12,23-03-2012,1045419.87,0,56.26,4.038,130.8966452,12.187
12,30-03-2012,1025382.22,0,64.36,4.294,130.9670968,12.187
12,06-04-2012,1128765.71,0,64.05,4.121,131.0375484,11.627
12,13-04-2012,1083811.19,0,64.28,4.254,131.108,11.627
12,20-04-2012,1006486.96,0,66.73,4.222,131.1173333,11.627
12,27-04-2012,1004252.38,0,77.99,4.193,131.1266667,11.627
12,04-05-2012,1073433.69,0,76.03,4.171,131.136,11.627
12,11-05-2012,1041995.22,0,77.27,4.186,131.1453333,11.627
12,18-05-2012,1020486.05,0,84.51,4.11,131.0983226,11.627
12,25-05-2012,991514.21,0,83.84,4.293,131.0287742,11.627
12,01-06-2012,981345.2,0,78.11,4.277,130.9592258,11.627
12,08-06-2012,1086231.47,0,84.83,4.103,130.8896774,11.627
12,15-06-2012,1019555.51,0,85.94,4.144,130.8295333,11.627
12,22-06-2012,981386.25,0,91.61,4.014,130.7929,11.627
12,29-06-2012,943124.74,0,90.47,3.875,130.7562667,11.627
12,06-07-2012,1014898.78,0,89.13,3.765,130.7196333,10.926
12,13-07-2012,960312.75,0,95.61,3.723,130.683,10.926
12,20-07-2012,941550.34,0,85.53,3.726,130.7012903,10.926
12,27-07-2012,916967.92,0,93.47,3.769,130.7195806,10.926
12,03-08-2012,958667.23,0,88.16,3.76,130.737871,10.926
12,10-08-2012,984689.9,0,95.91,3.811,130.7561613,10.926
12,17-08-2012,1005003.12,0,94.87,4.002,130.7909677,10.926
12,24-08-2012,1048101.39,0,85.32,4.055,130.8381613,10.926
12,31-08-2012,1061943.49,0,89.78,4.093,130.8853548,10.926
12,07-09-2012,955146.04,1,88.52,4.124,130.9325484,10.926
12,14-09-2012,885892.37,0,83.64,4.133,130.9776667,10.926
12,21-09-2012,922735.37,0,82.97,4.125,131.0103333,10.926
12,28-09-2012,880415.67,0,81.22,3.966,131.043,10.926
12,05-10-2012,979825.92,0,81.61,3.966,131.0756667,10.199
12,12-10-2012,934917.47,0,71.74,4.468,131.1083333,10.199
12,19-10-2012,960945.43,0,68.66,4.449,131.1499677,10.199
12,26-10-2012,974697.6,0,65.95,4.301,131.1930968,10.199
13,06-01-2012,1865752.78,0,33.8,3.08,130.1575161,6.104
13,13-01-2012,1794962.64,0,25.61,3.056,130.244,6.104
13,20-01-2012,1811606.21,0,32.71,3.047,130.2792258,6.104
13,27-01-2012,1733983.09,0,34.32,3.058,130.3144516,6.104
13,03-02-2012,1927780.74,0,31.39,3.077,130.3496774,6.104
13,10-02-2012,2069284.57,1,33.73,3.116,130.3849032,6.104
13,17-02-2012,2214477.06,0,36.57,3.119,130.4546207,6.104
13,24-02-2012,1929768.03,0,35.38,3.145,130.5502069,6.104
13,02-03-2012,1969742.76,0,32.36,3.242,130.6457931,6.104
13,09-03-2012,1986445.65,0,38.24,3.38,130.7413793,6.104
13,16-03-2012,2025582.62,0,52.5,3.529,130.8261935,6.104
13,23-03-2012,1904421.74,0,47.83,3.671,130.8966452,6.104
13,30-03-2012,1948982.7,0,53.2,3.734,130.9670968,6.104
13,06-04-2012,2271614.76,0,48.85,3.793,131.0375484,5.965
13,13-04-2012,2057637.86,0,51.7,3.833,131.108,5.965
13,20-04-2012,1955689.12,0,50.24,3.845,131.1173333,5.965
13,27-04-2012,1970121.65,0,64.8,3.842,131.1266667,5.965
13,04-05-2012,1995994.51,0,54.41,3.831,131.136,5.965
13,11-05-2012,2080764.17,0,56.47,3.809,131.1453333,5.965
13,18-05-2012,2131900.55,0,65.17,3.808,131.0983226,5.965
13,25-05-2012,2043349.41,0,62.39,3.801,131.0287742,5.965
13,01-06-2012,2035431.39,0,61.11,3.788,130.9592258,5.965
13,08-06-2012,2182437.9,0,68.4,3.776,130.8896774,5.965
13,15-06-2012,2152229.11,0,65.97,3.756,130.8295333,5.965
13,22-06-2012,2094373,0,72.89,3.737,130.7929,5.965
13,29-06-2012,2037663.71,0,82,3.681,130.7562667,5.965
13,06-07-2012,2184980.35,0,79.23,3.63,130.7196333,5.765
13,13-07-2012,2002750.99,0,83.68,3.595,130.683,5.765
13,20-07-2012,2053089.32,0,75.69,3.556,130.7012903,5.765
13,27-07-2012,1914430.53,0,80.42,3.537,130.7195806,5.765
13,03-08-2012,2044148.23,0,81.99,3.512,130.737871,5.765
13,10-08-2012,2041019.92,0,81.69,3.509,130.7561613,5.765
13,17-08-2012,2095769.18,0,79.4,3.545,130.7909677,5.765
13,24-08-2012,2059458.25,0,77.37,3.582,130.8381613,5.765
13,31-08-2012,2073855.42,0,79.18,3.624,130.8853548,5.765
13,07-09-2012,2165796.31,1,70.65,3.689,130.9325484,5.765
13,14-09-2012,1919917.03,0,68.55,3.749,130.9776667,5.765
13,21-09-2012,1938379.66,0,67.96,3.821,131.0103333,5.765
13,28-09-2012,1927664.11,0,64.8,3.821,131.043,5.765
13,05-10-2012,2041918.74,0,61.79,3.815,131.0756667,5.621
13,12-10-2012,1999079.44,0,55.1,3.797,131.1083333,5.621
13,19-10-2012,2018010.15,0,52.06,3.781,131.1499677,5.621
13,26-10-2012,2035189.66,0,46.97,3.755,131.1930968,5.621
14,06-01-2012,1859144.96,0,35.88,3.422,189.1940558,8.424
14,13-01-2012,1696248.27,0,41.18,3.513,189.3260962,8.424
14,20-01-2012,1789113.32,0,31.85,3.533,189.4214733,8.424
14,27-01-2012,1595362.27,0,37.93,3.567,189.5168505,8.424
14,03-02-2012,1877410.36,0,42.96,3.617,189.6122277,8.424
14,10-02-2012,2077256.24,1,37,3.64,189.7076048,8.424
14,17-02-2012,2020550.99,0,36.85,3.695,189.8424834,8.424
14,24-02-2012,1875040.16,0,42.86,3.739,190.0069881,8.424
14,02-03-2012,1926004.99,0,41.55,3.816,190.1714927,8.424
14,09-03-2012,2020839.31,0,45.52,3.848,190.3359973,8.424
14,16-03-2012,1941040.5,0,50.56,3.862,190.4618964,8.424
14,23-03-2012,1893447.71,0,59.45,3.9,190.5363213,8.424
14,30-03-2012,1905033.01,0,50.04,3.953,190.6107463,8.424
14,06-04-2012,2376022.26,0,49.73,3.996,190.6851712,8.567
14,13-04-2012,1912909.69,0,51.83,4.044,190.7595962,8.567
14,20-04-2012,1875686.44,0,63.13,4.027,190.8138013,8.567
14,27-04-2012,1784029.95,0,53.2,4.004,190.8680064,8.567
14,04-05-2012,1949354.29,0,55.21,3.951,190.9222115,8.567
14,11-05-2012,1987531.05,0,61.24,3.889,190.9764167,8.567
14,18-05-2012,1932233.17,0,66.3,3.848,190.9964479,8.567
14,25-05-2012,2030869.61,0,67.21,3.798,191.0028096,8.567
14,01-06-2012,2049485.49,0,74.48,3.742,191.0091712,8.567
14,08-06-2012,2099615.88,0,64.3,3.689,191.0155329,8.567
14,15-06-2012,1905733.68,0,71.93,3.62,191.0299731,8.567
14,22-06-2012,1660228.88,0,74.22,3.564,191.0646096,8.567
14,29-06-2012,1591835.02,0,75.22,3.506,191.0992462,8.567
14,06-07-2012,1862128.95,0,82.99,3.475,191.1338827,8.684
14,13-07-2012,1544422.35,0,79.97,3.523,191.1685192,8.684
14,20-07-2012,1553250.16,0,78.89,3.567,191.1670428,8.684
14,27-07-2012,1479514.66,0,77.2,3.647,191.1655664,8.684
14,03-08-2012,1656886.46,0,76.58,3.654,191.16409,8.684
14,10-08-2012,1648570.03,0,78.65,3.722,191.1626135,8.684
14,17-08-2012,1660433.3,0,75.71,3.807,191.2284919,8.684
14,24-08-2012,1621841.33,0,72.62,3.834,191.3448865,8.684
14,31-08-2012,1613342.19,0,75.09,3.867,191.461281,8.684
14,07-09-2012,1904512.34,1,75.7,3.911,191.5776756,8.684
14,14-09-2012,1554794.22,0,67.87,3.948,191.69985,8.684
14,21-09-2012,1565352.46,0,65.32,4.038,191.8567038,8.684
14,28-09-2012,1522512.2,0,64.88,3.997,192.0135577,8.684
14,05-10-2012,1687592.16,0,64.89,3.985,192.1704115,8.667
14,12-10-2012,1639585.61,0,54.47,4,192.3272654,8.667
14,19-10-2012,1590274.72,0,56.47,3.969,192.3308542,8.667
14,26-10-2012,1704357.62,0,58.85,3.882,192.3088989,8.667
15,06-01-2012,516087.65,0,30.24,3.585,136.698129,7.943
15,13-01-2012,454183.42,0,36.26,3.666,136.753,7.943
15,20-01-2012,492721.85,0,21.39,3.705,136.8564194,7.943
15,27-01-2012,466045.63,0,30.87,3.737,136.9598387,7.943
15,03-02-2012,523831.64,0,35.3,3.796,137.0632581,7.943
15,10-02-2012,628218.22,1,31.91,3.826,137.1666774,7.943
15,17-02-2012,598502.83,0,30.26,3.874,137.2583103,7.943
15,24-02-2012,561137.06,0,33.18,3.917,137.3411034,7.943
15,02-03-2012,541292.64,0,33.24,3.983,137.4238966,7.943
15,09-03-2012,545120.67,0,36.97,4.021,137.5066897,7.943
15,16-03-2012,570611.23,0,47.42,4.021,137.5843871,7.943
15,23-03-2012,565481.88,0,58.92,4.054,137.6552903,7.943
15,30-03-2012,557547.25,0,42.65,4.098,137.7261935,7.943
15,06-04-2012,659950.36,0,40.01,4.143,137.7970968,8.15
15,13-04-2012,558585.13,0,43.52,4.187,137.868,8.15
15,20-04-2012,534780.57,0,54.47,4.17,137.9230667,8.15
15,27-04-2012,527402.62,0,41.57,4.163,137.9781333,8.15
15,04-05-2012,577868.38,0,51.04,4.124,138.0332,8.15
15,11-05-2012,579539.95,0,54.23,4.055,138.0882667,8.15
15,18-05-2012,600050.98,0,58.84,4.029,138.1065806,8.15
15,25-05-2012,693780.42,0,67.97,3.979,138.1101935,8.15
15,01-06-2012,663971.26,0,67.61,3.915,138.1138065,8.15
15,08-06-2012,611390.67,0,59.35,3.871,138.1174194,8.15
15,15-06-2012,636737.65,0,67.7,3.786,138.1295333,8.15
15,22-06-2012,687085.6,0,74.28,3.722,138.1629,8.15
15,29-06-2012,624099.48,0,68.91,3.667,138.1962667,8.15
15,06-07-2012,678024.75,0,74.64,3.646,138.2296333,8.193
15,13-07-2012,591335.5,0,72.62,3.689,138.263,8.193
15,20-07-2012,592369.22,0,75.31,3.732,138.2331935,8.193
15,27-07-2012,571190.83,0,73.9,3.82,138.2033871,8.193
15,03-08-2012,590739.62,0,73.13,3.819,138.1735806,8.193
15,10-08-2012,590453.63,0,73.99,3.863,138.1437742,8.193
15,17-08-2012,579738.2,0,70.29,3.963,138.1857097,8.193
15,24-08-2012,606210.77,0,66.98,3.997,138.2814516,8.193
15,31-08-2012,610185.32,0,71.42,4.026,138.3771935,8.193
15,07-09-2012,587259.82,1,71.61,4.076,138.4729355,8.193
15,14-09-2012,527509.76,0,65.44,4.088,138.5673,8.193
15,21-09-2012,533161.64,0,60.34,4.203,138.6534,8.193
15,28-09-2012,553901.97,0,57.13,4.158,138.7395,8.193
15,05-10-2012,573498.64,0,59.57,4.151,138.8256,7.992
15,12-10-2012,551799.63,0,49.12,4.186,138.9117,7.992
15,19-10-2012,555652.77,0,52.89,4.153,138.8336129,7.992
15,26-10-2012,558473.6,0,55.75,4.071,138.7281613,7.992
16,06-01-2012,564538.07,0,26.49,3.095,196.5458309,6.162
16,13-01-2012,508520.09,0,19.55,3.077,196.7330517,6.162
16,20-01-2012,474389.75,0,29.3,3.055,196.7796652,6.162
16,27-01-2012,453979.19,0,28.17,3.038,196.8262786,6.162
16,03-02-2012,475905.1,0,25.53,3.031,196.8728921,6.162
16,10-02-2012,473766.97,1,23.69,3.103,196.9195056,6.162
16,17-02-2012,494069.49,0,31.19,3.113,196.9432711,6.162
16,24-02-2012,495720.3,0,26.21,3.129,196.9499007,6.162
16,02-03-2012,464189.09,0,23.4,3.191,196.9565303,6.162
16,09-03-2012,495951.66,0,28.16,3.286,196.9631599,6.162
16,16-03-2012,520850.71,0,38.02,3.486,197.0457208,6.162
16,23-03-2012,493503.89,0,38.7,3.664,197.2295234,6.162
16,30-03-2012,485095.41,0,48.29,3.75,197.4133259,6.162
16,06-04-2012,502662.07,0,48.93,3.854,197.5971285,6.169
16,13-04-2012,450756.71,0,45.83,3.901,197.780931,6.169
16,20-04-2012,436221.26,0,43.61,3.936,197.7227385,6.169
16,27-04-2012,398445.15,0,59.69,3.927,197.664546,6.169
16,04-05-2012,426959.62,0,51.34,3.903,197.6063534,6.169
16,11-05-2012,479855,0,53.57,3.87,197.5481609,6.169
16,18-05-2012,493506.47,0,56.74,3.837,197.5553137,6.169
16,25-05-2012,518045.09,0,57.36,3.804,197.5886046,6.169
16,01-06-2012,532311.93,0,58.97,3.764,197.6218954,6.169
16,08-06-2012,603618.89,0,65.43,3.741,197.6551863,6.169
16,15-06-2012,570045.79,0,65.36,3.723,197.692292,6.169
16,22-06-2012,581745.72,0,70.41,3.735,197.7389345,6.169
16,29-06-2012,570162.28,0,77.31,3.693,197.785577,6.169
16,06-07-2012,641763.53,0,70.49,3.646,197.8322195,6.061
16,13-07-2012,569005.06,0,70.29,3.613,197.8788621,6.061
16,20-07-2012,565297.54,0,68.43,3.585,197.9290378,6.061
16,27-07-2012,539337.87,0,69,3.57,197.9792136,6.061
16,03-08-2012,584000.71,0,68.59,3.528,198.0293893,6.061
16,10-08-2012,554036.84,0,70.24,3.509,198.0795651,6.061
16,17-08-2012,521896.6,0,62.07,3.545,198.1001057,6.061
16,24-08-2012,551152.15,0,61.44,3.558,198.0984199,6.061
16,31-08-2012,551837.31,0,64.19,3.556,198.0967341,6.061
16,07-09-2012,537138.58,1,60.09,3.596,198.0950484,6.061
16,14-09-2012,526525.16,0,56.69,3.659,198.1267184,6.061
16,21-09-2012,509942.56,0,56.48,3.765,198.358523,6.061
16,28-09-2012,469607.73,0,51.4,3.789,198.5903276,6.061
16,05-10-2012,471281.68,0,50.46,3.779,198.8221322,5.847
16,12-10-2012,491817.19,0,43.26,3.76,199.0539368,5.847
16,19-10-2012,577198.97,0,40.59,3.75,199.1481963,5.847
16,26-10-2012,475770.14,0,40.99,3.686,199.2195317,5.847
17,06-01-2012,1198104.22,0,27.64,3.08,130.1575161,6.403
17,13-01-2012,873576.96,0,20.28,3.056,130.244,6.403
17,20-01-2012,809272.65,0,27.26,3.047,130.2792258,6.403
17,27-01-2012,769522.33,0,29.99,3.058,130.3144516,6.403
17,03-02-2012,864852.85,0,26.26,3.077,130.3496774,6.403
17,10-02-2012,880165.7,1,23.63,3.116,130.3849032,6.403
17,17-02-2012,927084.65,0,30.76,3.119,130.4546207,6.403
17,24-02-2012,843864.43,0,30.01,3.145,130.5502069,6.403
17,02-03-2012,856178.47,0,26.28,3.242,130.6457931,6.403
17,09-03-2012,860224.98,0,32.02,3.38,130.7413793,6.403
17,16-03-2012,853136.46,0,43.69,3.529,130.8261935,6.403
17,23-03-2012,851762.28,0,40.69,3.671,130.8966452,6.403
17,30-03-2012,872469.03,0,45.29,3.734,130.9670968,6.403
17,06-04-2012,986922.62,0,43.92,3.793,131.0375484,6.235
17,13-04-2012,877055.32,0,46.94,3.833,131.108,6.235
17,20-04-2012,1119979.98,0,47.69,3.845,131.1173333,6.235
17,27-04-2012,925916.65,0,59.11,3.842,131.1266667,6.235
17,04-05-2012,930121.14,0,48.86,3.831,131.136,6.235
17,11-05-2012,944100.3,0,49.96,3.809,131.1453333,6.235
17,18-05-2012,968816.33,0,59.67,3.808,131.0983226,6.235
17,25-05-2012,984881.59,0,55.69,3.801,131.0287742,6.235
17,01-06-2012,938914.28,0,54.13,3.788,130.9592258,6.235
17,08-06-2012,987990.24,0,60.51,3.776,130.8896774,6.235
17,15-06-2012,964169.67,0,56.67,3.756,130.8295333,6.235
17,22-06-2012,981210.57,0,62.9,3.737,130.7929,6.235
17,29-06-2012,982322.24,0,71.14,3.681,130.7562667,6.235
17,06-07-2012,1046782.52,0,68.91,3.63,130.7196333,5.936
17,13-07-2012,960746.04,0,72.94,3.595,130.683,5.936
17,20-07-2012,944698.7,0,70.59,3.556,130.7012903,5.936
17,27-07-2012,907493.24,0,74.2,3.537,130.7195806,5.936
17,03-08-2012,877813.33,0,72.94,3.512,130.737871,5.936
17,10-08-2012,849074.04,0,73.29,3.509,130.7561613,5.936
17,17-08-2012,844928.17,0,70.98,3.545,130.7909677,5.936
17,24-08-2012,924299.78,0,68.89,3.582,130.8381613,5.936
17,31-08-2012,865924.2,0,68.07,3.624,130.8853548,5.936
17,07-09-2012,1255633.29,1,61.99,3.689,130.9325484,5.936
17,14-09-2012,1071040.22,0,59.64,3.749,130.9776667,5.936
17,21-09-2012,938303.28,0,58.43,3.821,131.0103333,5.936
17,28-09-2012,972716.24,0,57.77,3.821,131.043,5.936
17,05-10-2012,952609.17,0,52.81,3.815,131.0756667,5.527
17,12-10-2012,919878.34,0,44.82,3.797,131.1083333,5.527
17,19-10-2012,957356.84,0,48.16,3.781,131.1499677,5.527
17,26-10-2012,943465.29,0,39.94,3.755,131.1930968,5.527
18,06-01-2012,977286.07,0,31.27,3.439,136.698129,8.075
18,13-01-2012,890130.25,0,35.25,3.523,136.753,8.075
18,20-01-2012,937522.77,0,24.2,3.542,136.8564194,8.075
18,27-01-2012,825584.22,0,30.44,3.568,136.9598387,8.075
18,03-02-2012,1049772.04,0,37.62,3.633,137.0632581,8.075
18,10-02-2012,1161615.51,1,32.83,3.655,137.1666774,8.075
18,17-02-2012,1115985.81,0,32.87,3.703,137.2583103,8.075
18,24-02-2012,1037861.11,0,36.34,3.751,137.3411034,8.075
18,02-03-2012,1047178.91,0,33.59,3.827,137.4238966,8.075
18,09-03-2012,1084894.47,0,38.1,3.876,137.5066897,8.075
18,16-03-2012,1022018.43,0,45.84,3.867,137.5843871,8.075
18,23-03-2012,1031139.3,0,58.06,3.889,137.6552903,8.075
18,30-03-2012,1009121.2,0,45.35,3.921,137.7261935,8.075
18,06-04-2012,1200815.3,0,43.8,3.957,137.7970968,8.304
18,13-04-2012,998443.5,0,47.75,4.025,137.868,8.304
18,20-04-2012,1025813.8,0,60.88,4.046,137.9230667,8.304
18,27-04-2012,961186.23,0,50.43,4.023,137.9781333,8.304
18,04-05-2012,1050027.89,0,49.66,3.991,138.0332,8.304
18,11-05-2012,1060433.1,0,57.44,3.947,138.0882667,8.304
18,18-05-2012,1047444.59,0,62.31,3.899,138.1065806,8.304
18,25-05-2012,1088446.58,0,65.48,3.85,138.1101935,8.304
18,01-06-2012,1118313.7,0,71.42,3.798,138.1138065,8.304
18,08-06-2012,1110479.94,0,59.1,3.746,138.1174194,8.304
18,15-06-2012,1057425.83,0,66.58,3.683,138.1295333,8.304
18,22-06-2012,1080357.89,0,70.92,3.629,138.1629,8.304
18,29-06-2012,1097006.3,0,70.17,3.577,138.1962667,8.304
18,06-07-2012,1158247.31,0,76.08,3.538,138.2296333,8.535
18,13-07-2012,1024784.92,0,75.09,3.561,138.263,8.535
18,20-07-2012,1033543.56,0,77.43,3.61,138.2331935,8.535
18,27-07-2012,924506.26,0,72.97,3.701,138.2033871,8.535
18,03-08-2012,1052066.58,0,72.67,3.698,138.1735806,8.535
18,10-08-2012,967304.07,0,75.7,3.772,138.1437742,8.535
18,17-08-2012,1048134.24,0,73.25,3.84,138.1857097,8.535
18,24-08-2012,1145840.91,0,68.52,3.874,138.2814516,8.535
18,31-08-2012,1117097.23,0,70.09,3.884,138.3771935,8.535
18,07-09-2012,1083521.24,1,71.85,3.921,138.4729355,8.535
18,14-09-2012,960476.1,0,64.45,3.988,138.5673,8.535
18,21-09-2012,971386.65,0,60.23,4.056,138.6534,8.535
18,28-09-2012,1002856.2,0,58.24,4.018,138.7395,8.535
18,05-10-2012,1092204.79,0,59.68,4.027,138.8256,8.243
18,12-10-2012,1074079,0,50.97,4.029,138.9117,8.243
18,19-10-2012,1048706.75,0,51.96,4,138.8336129,8.243
18,26-10-2012,1127516.25,0,56.09,3.917,138.7281613,8.243
19,06-01-2012,1266570.4,0,31.84,3.585,136.698129,7.943
19,13-01-2012,1182198.7,0,37.08,3.666,136.753,7.943
19,20-01-2012,1237104.73,0,23.44,3.705,136.8564194,7.943
19,27-01-2012,1279623.26,0,32.41,3.737,136.9598387,7.943
19,03-02-2012,1345311.65,0,36.22,3.796,137.0632581,7.943
19,10-02-2012,1499496.67,1,32.61,3.826,137.1666774,7.943
19,17-02-2012,1424720.27,0,30.95,3.874,137.2583103,7.943
19,24-02-2012,1352470.09,0,33.91,3.917,137.3411034,7.943
19,02-03-2012,1308977.05,0,34.83,3.983,137.4238966,7.943
19,09-03-2012,1358816.46,0,38.15,4.021,137.5066897,7.943
19,16-03-2012,1312849.1,0,48.2,4.021,137.5843871,7.943
19,23-03-2012,1342254.55,0,56.72,4.054,137.6552903,7.943
19,30-03-2012,1327139.35,0,43.47,4.098,137.7261935,7.943
19,06-04-2012,1631737.68,0,40.23,4.143,137.7970968,8.15
19,13-04-2012,1365098.46,0,44.42,4.187,137.868,8.15
19,20-04-2012,1255087.26,0,55.2,4.17,137.9230667,8.15
19,27-04-2012,1285897.24,0,42.45,4.163,137.9781333,8.15
19,04-05-2012,1405007.44,0,50.76,4.124,138.0332,8.15
19,11-05-2012,1442873.22,0,55.33,4.055,138.0882667,8.15
19,18-05-2012,1366937.1,0,58.81,4.029,138.1065806,8.15
19,25-05-2012,1485540.28,0,67.79,3.979,138.1101935,8.15
19,01-06-2012,1450733.29,0,68.18,3.915,138.1138065,8.15
19,08-06-2012,1390122.11,0,60.19,3.871,138.1174194,8.15
19,15-06-2012,1440263.15,0,68.19,3.786,138.1295333,8.15
19,22-06-2012,1468350.36,0,75.83,3.722,138.1629,8.15
19,29-06-2012,1379652.65,0,69.92,3.667,138.1962667,8.15
19,06-07-2012,1557120.44,0,76.07,3.646,138.2296333,8.193
19,13-07-2012,1321741.35,0,73.17,3.689,138.263,8.193
19,20-07-2012,1317672.92,0,76.17,3.732,138.2331935,8.193
19,27-07-2012,1248915.43,0,74.43,3.82,138.2033871,8.193
19,03-08-2012,1342123.78,0,73.41,3.819,138.1735806,8.193
19,10-08-2012,1408907.89,0,74.45,3.863,138.1437742,8.193
19,17-08-2012,1375101.26,0,69.83,3.963,138.1857097,8.193
19,24-08-2012,1544653.37,0,66.66,3.997,138.2814516,8.193
19,31-08-2012,1542719.87,0,71.85,4.026,138.3771935,8.193
19,07-09-2012,1497073.82,1,72.2,4.076,138.4729355,8.193
19,14-09-2012,1370653.41,0,65.08,4.088,138.5673,8.193
