Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
9,02-07-2010,528832.54,0,78.55,2.669,214.7765028,6.442
9,09-07-2010,485389.15,0,78.51,2.642,214.6564301,6.442
9,16-07-2010,474030.51,0,82.93,2.623,214.6474453,6.442
9,23-07-2010,462676.5,0,84.49,2.608,214.7865779,6.442
9,30-07-2010,468675.19,0,79.83,2.64,214.9257105,6.442
9,06-08-2010,522815.45,0,87.09,2.627,215.064843,6.442
9,13-08-2010,481897.98,0,86.85,2.692,215.2039756,6.442
9,20-08-2010,499325.38,0,86.3,2.664,215.1619646,6.442
9,27-08-2010,506789.66,0,84.01,2.619,215.1199536,6.442
9,03-09-2010,511049.06,0,82.47,2.577,215.0779426,6.442
9,10-09-2010,484835.2,1,77.7,2.565,215.0359315,6.442
9,17-09-2010,463448.59,0,81.19,2.582,215.0615285,6.442
9,24-09-2010,452905.22,0,77.15,2.624,215.1378313,6.442
9,01-10-2010,495692.19,0,69.08,2.603,215.2141341,6.56
9,08-10-2010,505069.21,0,65.35,2.633,215.290437,6.56
9,15-10-2010,454769.68,0,67.36,2.72,215.3589917,6.56
9,22-10-2010,466322.76,0,69.99,2.725,215.4081762,6.56
9,29-10-2010,508801.61,0,64.43,2.716,215.4573607,6.56
9,05-11-2010,517869.97,0,58.69,2.689,215.5065452,6.56
9,12-11-2010,520846.68,0,61.59,2.728,215.5557297,6.56
9,19-11-2010,519823.3,0,49.96,2.771,215.4372854,6.56
9,26-11-2010,768070.53,1,60.18,2.735,215.2909028,6.56
9,03-12-2010,578164.82,0,49.89,2.708,215.1445203,6.56
9,10-12-2010,618121.82,0,46.1,2.843,214.9981378,6.56
9,17-12-2010,685243.2,0,49.7,2.869,214.9334937,6.56
9,24-12-2010,873347.55,0,50.93,2.886,214.9301534,6.56
9,31-12-2010,459770.85,1,45.92,2.943,214.9268131,6.56
10,05-02-2010,2193048.75,0,54.34,2.962,126.4420645,9.765
10,12-02-2010,2176028.52,1,49.96,2.828,126.4962581,9.765
10,19-02-2010,2113432.58,0,58.22,2.915,126.5262857,9.765
10,26-02-2010,2006774.96,0,52.77,2.825,126.5522857,9.765
10,05-03-2010,1987090.09,0,55.92,2.877,126.5782857,9.765
10,12-03-2010,1941346.13,0,52.33,3.034,126.6042857,9.765
10,19-03-2010,1946875.06,0,61.46,3.054,126.6066452,9.765
10,26-03-2010,1893532.46,0,60.05,2.98,126.6050645,9.765
10,02-04-2010,2138651.97,0,63.66,3.086,126.6034839,9.524
10,09-04-2010,2041069.37,0,65.29,3.004,126.6019032,9.524
10,16-04-2010,1826241.44,0,69.74,3.109,126.5621,9.524
10,23-04-2010,1829521.83,0,66.42,3.05,126.4713333,9.524
10,30-04-2010,1790694.59,0,69.76,3.105,126.3805667,9.524
10,07-05-2010,1921432.16,0,71.06,3.127,126.2898,9.524
10,14-05-2010,1808056.41,0,73.88,3.145,126.2085484,9.524
10,21-05-2010,1847613.58,0,78.32,3.12,126.1843871,9.524
10,28-05-2010,1904618.17,0,76.67,3.058,126.1602258,9.524
10,04-06-2010,1931406.28,0,82.82,2.941,126.1360645,9.524
10,11-06-2010,1827521.71,0,89.67,3.057,126.1119032,9.524
10,18-06-2010,1837636.24,0,83.49,2.935,126.114,9.524
10,25-06-2010,1768172.31,0,90.32,3.084,126.1266,9.524
10,02-07-2010,1845893.87,0,92.89,2.978,126.1392,9.199
10,09-07-2010,1769793.37,0,91.03,3.1,126.1518,9.199
10,16-07-2010,1828052.47,0,91.8,2.971,126.1498065,9.199
10,23-07-2010,1831676.03,0,88.44,3.112,126.1283548,9.199
10,30-07-2010,1832664.03,0,85.03,3.017,126.1069032,9.199
10,06-08-2010,1949236.09,0,86.13,3.123,126.0854516,9.199
10,13-08-2010,1962996.7,0,88.37,3.049,126.064,9.199
10,20-08-2010,1983190.56,0,89.88,3.041,126.0766452,9.199
10,27-08-2010,1727565.42,0,84.99,3.022,126.0892903,9.199
10,03-09-2010,1766331.45,0,83.8,3.087,126.1019355,9.199
10,10-09-2010,1720530.23,1,84.04,2.961,126.1145806,9.199
10,17-09-2010,1716755.78,0,85.52,3.028,126.1454667,9.199
10,24-09-2010,1655036.75,0,85.75,2.939,126.1900333,9.199
10,01-10-2010,1645892.97,0,86.01,3.001,126.2346,9.003
10,08-10-2010,1772192.42,0,77.04,2.924,126.2791667,9.003
10,15-10-2010,1703850.25,0,75.48,3.08,126.3266774,9.003
10,22-10-2010,1740234.06,0,68.12,3.014,126.3815484,9.003
10,29-10-2010,1741308.56,0,68.76,3.13,126.4364194,9.003
10,05-11-2010,1832211.96,0,71.04,3.009,126.4912903,9.003
10,12-11-2010,1895901.59,0,61.24,3.13,126.5461613,9.003
10,19-11-2010,1949177.13,0,58.83,3.047,126.6072,9.003
10,26-11-2010,2939946.38,1,55.33,3.162,126.6692667,9.003
10,03-12-2010,2251206.64,0,51.17,3.041,126.7313333,9.003
10,10-12-2010,2411790.21,0,60.51,3.091,126.7934,9.003
10,17-12-2010,2811646.85,0,59.15,3.125,126.8794839,9.003
10,24-12-2010,3749057.69,0,57.06,3.236,126.9835806,9.003
10,31-12-2010,1707298.14,1,49.67,3.148,127.0876774,9.003
11,05-02-2010,1528008.64,0,46.04,2.572,214.4248812,7.368
11,12-02-2010,1574684.08,1,48.01,2.548,214.5747916,7.368
11,19-02-2010,1503298.7,0,48.3,2.514,214.6198868,7.368
11,26-02-2010,1336404.65,0,52.79,2.561,214.6475127,7.368
11,05-03-2010,1426622.65,0,53.96,2.625,214.6751386,7.368
11,12-03-2010,1331883.16,0,64.1,2.667,214.7027646,7.368
11,19-03-2010,1364207,0,61.51,2.72,214.5301219,7.368
11,26-03-2010,1245624.27,0,58.09,2.732,214.3241011,7.368
11,02-04-2010,1446210.26,0,66.16,2.719,214.1180803,7.343
11,09-04-2010,1470308.32,0,69.57,2.77,213.9120595,7.343
11,16-04-2010,1323243.35,0,67.81,2.808,213.7726889,7.343
11,23-04-2010,1283766.55,0,68.37,2.795,213.7221852,7.343
11,30-04-2010,1239766.89,0,71.13,2.78,213.6716815,7.343
11,07-05-2010,1312329.78,0,75.57,2.835,213.6211778,7.343
11,14-05-2010,1266796.13,0,77.64,2.854,213.6196139,7.343
11,21-05-2010,1271646.62,0,76.97,2.826,213.9116886,7.343
11,28-05-2010,1264272.52,0,79.69,2.759,214.2037634,7.343
11,04-06-2010,1396322.19,0,79.66,2.705,214.4958382,7.343
11,11-06-2010,1339570.85,0,82.81,2.668,214.787913,7.343
11,18-06-2010,1336522.92,0,84.13,2.637,214.7858259,7.343
11,25-06-2010,1262025.08,0,84.5,2.653,214.6660741,7.343
11,02-07-2010,1302600.14,0,83.09,2.669,214.5463222,7.346
11,09-07-2010,1280156.47,0,83.01,2.642,214.4265704,7.346
11,16-07-2010,1290609.54,0,84.9,2.623,214.4176476,7.346
11,23-07-2010,1244390.03,0,84.57,2.608,214.5564968,7.346
11,30-07-2010,1250178.89,0,83.26,2.64,214.695346,7.346
11,06-08-2010,1369634.92,0,86.54,2.627,214.8341952,7.346
11,13-08-2010,1384339.1,0,87.73,2.692,214.9730444,7.346
11,20-08-2010,1430192.37,0,88.93,2.664,214.9314191,7.346
11,27-08-2010,1311263.07,0,87.7,2.619,214.8897938,7.346
11,03-09-2010,1303914.27,0,84.94,2.577,214.8481685,7.346
11,10-09-2010,1231428.46,1,81.93,2.565,214.8065431,7.346
11,17-09-2010,1215676.31,0,83.04,2.582,214.8322484,7.346
11,24-09-2010,1170103.25,0,77.36,2.624,214.9084516,7.346
11,01-10-2010,1182490.46,0,75.11,2.603,214.9846548,7.564
11,08-10-2010,1293472.8,0,68.71,2.633,215.060858,7.564
11,15-10-2010,1175003.67,0,71.46,2.72,215.1293114,7.564
11,22-10-2010,1169831.38,0,72.6,2.725,215.17839,7.564
11,29-10-2010,1195036,0,74.21,2.716,215.2274686,7.564
11,05-11-2010,1332759.13,0,64.41,2.689,215.2765472,7.564
11,12-11-2010,1281675.6,0,63.74,2.728,215.3256258,7.564
11,19-11-2010,1292346.57,0,58.63,2.771,215.2074519,7.564
11,26-11-2010,1757242.51,1,69.9,2.735,215.0614025,7.564
11,03-12-2010,1380522.64,0,55.9,2.708,214.9153531,7.564
11,10-12-2010,1564516.43,0,53.33,2.843,214.7693037,7.564
11,17-12-2010,1843971.15,0,54.63,2.869,214.704919,7.564
11,24-12-2010,2306265.36,0,59.33,2.886,214.7017828,7.564
11,31-12-2010,1172003.1,1,55.03,2.943,214.6986466,7.564
12,05-02-2010,1100046.37,0,49.47,2.962,126.4420645,13.975
12,12-02-2010,1117863.33,1,47.87,2.946,126.4962581,13.975
12,19-02-2010,1095421.65,0,54.83,2.915,126.5262857,13.975
12,26-02-2010,1048617.17,0,50.23,2.825,126.5522857,13.975
12,05-03-2010,1077018.27,0,53.77,2.987,126.5782857,13.975
12,12-03-2010,985594.23,0,50.11,2.925,126.6042857,13.975
12,19-03-2010,972088.34,0,59.57,3.054,126.6066452,13.975
12,26-03-2010,981615.81,0,60.06,3.083,126.6050645,13.975
12,02-04-2010,1011822.3,0,59.84,3.086,126.6034839,14.099
12,09-04-2010,1041238.87,0,59.25,3.09,126.6019032,14.099
12,16-04-2010,957997.52,0,64.95,3.109,126.5621,14.099
12,23-04-2010,993833.44,0,64.55,3.05,126.4713333,14.099
12,30-04-2010,954220.22,0,67.38,3.105,126.3805667,14.099
12,07-05-2010,1043240.27,0,70.15,3.127,126.2898,14.099
12,14-05-2010,966054.97,0,68.44,3.145,126.2085484,14.099
12,21-05-2010,958374.56,0,76.2,3.12,126.1843871,14.099
12,28-05-2010,955451.16,0,67.84,3.058,126.1602258,14.099
12,04-06-2010,1049357.36,0,81.39,2.941,126.1360645,14.099
12,11-06-2010,1016039.71,0,90.84,2.949,126.1119032,14.099
12,18-06-2010,956211.2,0,81.06,3.043,126.114,14.099
12,25-06-2010,958007.69,0,87.27,3.084,126.1266,14.099
12,02-07-2010,951957.31,0,91.98,3.105,126.1392,14.18
12,09-07-2010,943506.28,0,90.37,3.1,126.1518,14.18
12,16-07-2010,916402.76,0,97.18,3.094,126.1498065,14.18
12,23-07-2010,912403.67,0,99.22,3.112,126.1283548,14.18
12,30-07-2010,913548.25,0,96.31,3.017,126.1069032,14.18
12,06-08-2010,967576.95,0,92.95,3.123,126.0854516,14.18
12,13-08-2010,928264.4,0,87.01,3.159,126.064,14.18
12,20-08-2010,948447.34,0,92.81,3.041,126.0766452,14.18
12,27-08-2010,1004516.46,0,93.19,3.129,126.0892903,14.18
12,03-09-2010,1075758.55,0,83.12,3.087,126.1019355,14.18
12,10-09-2010,903119.03,1,83.63,3.044,126.1145806,14.18
12,17-09-2010,852882.61,0,82.45,3.028,126.1454667,14.18
12,24-09-2010,851919.34,0,81.77,2.939,126.1900333,14.18
12,01-10-2010,850936.26,0,85.2,3.001,126.2346,14.313
12,08-10-2010,918335.68,0,71.82,3.013,126.2791667,14.313
12,15-10-2010,862419.84,0,75,2.976,126.3266774,14.313
12,22-10-2010,857883.46,0,68.85,3.014,126.3815484,14.313
12,29-10-2010,955294.7,0,61.09,3.016,126.4364194,14.313
12,05-11-2010,929690.71,0,65.49,3.129,126.4912903,14.313
12,12-11-2010,942475.24,0,57.79,3.13,126.5461613,14.313
12,19-11-2010,894493.7,0,58.18,3.161,126.6072,14.313
12,26-11-2010,1601377.41,1,47.66,3.162,126.6692667,14.313
12,03-12-2010,1069533.17,0,43.33,3.041,126.7313333,14.313
12,10-12-2010,1121934.15,0,50.01,3.203,126.7934,14.313
12,17-12-2010,1295605.35,0,52.77,3.236,126.8794839,14.313
12,24-12-2010,1768249.89,0,52.02,3.236,126.9835806,14.313
12,31-12-2010,891736.91,1,45.64,3.148,127.0876774,14.313
13,05-02-2010,1967220.53,0,31.53,2.666,126.4420645,8.316
13,12-02-2010,2030933.46,1,33.16,2.671,126.4962581,8.316
13,19-02-2010,1970274.64,0,35.7,2.654,126.5262857,8.316
13,26-02-2010,1817850.32,0,29.98,2.667,126.5522857,8.316
13,05-03-2010,1939980.43,0,40.65,2.681,126.5782857,8.316
13,12-03-2010,1840686.94,0,37.62,2.733,126.6042857,8.316
13,19-03-2010,1879794.89,0,42.49,2.782,126.6066452,8.316
13,26-03-2010,1882095.98,0,41.48,2.819,126.6050645,8.316
13,02-04-2010,2142482.14,0,42.15,2.842,126.6034839,8.107
13,09-04-2010,1898321.33,0,38.97,2.877,126.6019032,8.107
13,16-04-2010,1819660.44,0,50.39,2.915,126.5621,8.107
13,23-04-2010,1909330.77,0,55.66,2.936,126.4713333,8.107
13,30-04-2010,1785823.37,0,48.33,2.941,126.3805667,8.107
13,07-05-2010,2005478.46,0,44.42,2.948,126.2898,8.107
13,14-05-2010,1890273.44,0,50.15,2.962,126.2085484,8.107
13,21-05-2010,1853657.6,0,57.71,2.95,126.1843871,8.107
13,28-05-2010,1877358.86,0,53.11,2.908,126.1602258,8.107
13,04-06-2010,2022705.22,0,59.85,2.871,126.1360645,8.107
13,11-06-2010,2037880.96,0,65.24,2.841,126.1119032,8.107
13,18-06-2010,2003435.31,0,58.41,2.819,126.114,8.107
13,25-06-2010,1970340.25,0,71.83,2.82,126.1266,8.107
13,02-07-2010,2018314.71,0,78.82,2.814,126.1392,7.951
13,09-07-2010,1870843.9,0,71.33,2.802,126.1518,7.951
13,16-07-2010,1932231.05,0,77.79,2.791,126.1498065,7.951
13,23-07-2010,1907351.2,0,82.27,2.797,126.1283548,7.951
13,30-07-2010,1817887.23,0,78.94,2.797,126.1069032,7.951
13,06-08-2010,1969121.45,0,81.24,2.802,126.0854516,7.951
13,13-08-2010,1877592.55,0,74.93,2.837,126.064,7.951
13,20-08-2010,1997397.63,0,76.34,2.85,126.0766452,7.951
13,27-08-2010,1908278.27,0,75.31,2.854,126.0892903,7.951
13,03-09-2010,1911852.58,0,65.71,2.868,126.1019355,7.951
13,10-09-2010,1772143.94,1,65.74,2.87,126.1145806,7.951
13,17-09-2010,1790279.74,0,66.84,2.875,126.1454667,7.951
13,24-09-2010,1705655.09,0,68.22,2.872,126.1900333,7.951
13,01-10-2010,1765584.48,0,68.74,2.853,126.2346,7.795
13,08-10-2010,1871924.07,0,63.03,2.841,126.2791667,7.795
13,15-10-2010,1851431.06,0,54.12,2.845,126.3266774,7.795
13,22-10-2010,1796949.59,0,56.89,2.849,126.3815484,7.795
13,29-10-2010,1887895.07,0,45.12,2.841,126.4364194,7.795
13,05-11-2010,1854967.66,0,49.96,2.831,126.4912903,7.795
13,12-11-2010,1939964.63,0,42.55,2.831,126.5461613,7.795
13,19-11-2010,1925393.91,0,42,2.842,126.6072,7.795
13,26-11-2010,2766400.05,1,28.22,2.83,126.6692667,7.795
13,03-12-2010,2083379.89,0,25.8,2.812,126.7313333,7.795
13,10-12-2010,2461468.35,0,36.78,2.817,126.7934,7.795
13,17-12-2010,2771646.81,0,35.21,2.842,126.8794839,7.795
13,24-12-2010,3595903.2,0,34.9,2.846,126.9835806,7.795
13,31-12-2010,1675292,1,26.79,2.868,127.0876774,7.795
14,05-02-2010,2623469.95,0,27.31,2.784,181.8711898,8.992
14,12-02-2010,1704218.84,1,27.73,2.773,181.982317,8.992
14,19-02-2010,2204556.7,0,31.27,2.745,182.0347816,8.992
14,26-02-2010,2095591.63,0,34.89,2.754,182.0774691,8.992
14,05-03-2010,2237544.75,0,37.13,2.777,182.1201566,8.992
14,12-03-2010,2156035.06,0,45.8,2.818,182.1628441,8.992
14,19-03-2010,2066219.3,0,48.79,2.844,182.0779857,8.992
14,26-03-2010,2050396.27,0,54.36,2.854,181.9718697,8.992
14,02-04-2010,2495630.51,0,47.74,2.85,181.8657537,8.899
14,09-04-2010,2258781.28,0,65.45,2.869,181.7596377,8.899
14,16-04-2010,2121788.61,0,54.28,2.899,181.6924769,8.899
14,23-04-2010,2138144.91,0,53.47,2.902,181.6772564,8.899
14,30-04-2010,2082355.12,0,53.15,2.921,181.6620359,8.899
14,07-05-2010,2370116.52,0,70.75,2.966,181.6468154,8.899
14,14-05-2010,2129771.13,0,54.26,2.982,181.6612792,8.899
14,21-05-2010,2108187.1,0,62.62,2.958,181.8538486,8.899
14,28-05-2010,2227152.16,0,69.27,2.899,182.0464181,8.899
14,04-06-2010,2363601.47,0,75.93,2.847,182.2389876,8.899
14,11-06-2010,2249570.04,0,69.71,2.809,182.4315571,8.899
14,18-06-2010,2248645.59,0,72.62,2.78,182.4424199,8.899
14,25-06-2010,2246179.91,0,79.32,2.808,182.3806,8.899
14,02-07-2010,2334788.42,0,76.61,2.815,182.3187801,8.743
14,09-07-2010,2236209.13,0,82.45,2.793,182.2569603,8.743
14,16-07-2010,2130287.27,0,77.84,2.783,182.2604411,8.743
14,23-07-2010,2044155.39,0,81.46,2.771,182.3509895,8.743
14,30-07-2010,2054843.28,0,79.78,2.781,182.4415378,8.743
14,06-08-2010,2219813.5,0,77.17,2.784,182.5320862,8.743
14,13-08-2010,2052984.81,0,78.44,2.805,182.6226346,8.743
14,20-08-2010,2057138.31,0,76.01,2.779,182.6165205,8.743
14,27-08-2010,2020332.07,0,71.36,2.755,182.6104063,8.743
14,03-09-2010,2182563.66,0,78.37,2.715,182.6042922,8.743
14,10-09-2010,2191767.76,1,70.87,2.699,182.598178,8.743
14,17-09-2010,1953539.85,0,66.55,2.706,182.622509,8.743
14,24-09-2010,1879891.13,0,68.59,2.713,182.6696737,8.743
14,01-10-2010,1855703.66,0,70.58,2.707,182.7168385,8.724
14,08-10-2010,2091663.2,0,56.49,2.764,182.7640032,8.724
14,15-10-2010,1932162.63,0,58.61,2.868,182.8106203,8.724
14,22-10-2010,1936621.09,0,53.15,2.917,182.8558685,8.724
14,29-10-2010,1984768.34,0,61.3,2.921,182.9011166,8.724
14,05-11-2010,2078417.47,0,45.65,2.917,182.9463648,8.724
14,12-11-2010,2092189.06,0,46.14,2.931,182.9916129,8.724
14,19-11-2010,1968462.58,0,50.02,3,182.8989385,8.724
14,26-11-2010,2921709.71,1,46.15,3.039,182.7832769,8.724
14,03-12-2010,2258489.63,0,40.93,3.046,182.6676154,8.724
14,10-12-2010,2600519.26,0,30.54,3.109,182.5519538,8.724
14,17-12-2010,2762861.41,0,30.51,3.14,182.517732,8.724
14,24-12-2010,3818686.45,0,30.59,3.141,182.54459,8.724
14,31-12-2010,1623716.46,1,29.67,3.179,182.5714479,8.724
15,05-02-2010,652122.44,0,19.83,2.954,131.5279032,8.35
15,12-02-2010,682447.1,1,22,2.94,131.5866129,8.35
15,19-02-2010,660838.75,0,27.54,2.909,131.637,8.35
15,26-02-2010,564883.2,0,29.87,2.91,131.686,8.35
15,05-03-2010,605325.43,0,31.79,2.919,131.735,8.35
15,12-03-2010,604173.59,0,41.39,2.938,131.784,8.35
15,19-03-2010,593710.67,0,44.69,2.96,131.8242903,8.35
15,26-03-2010,592111.49,0,39.53,2.963,131.863129,8.35
15,02-04-2010,718470.71,0,45.27,2.957,131.9019677,8.185
15,09-04-2010,634605.77,0,57.77,2.992,131.9408065,8.185
15,16-04-2010,641208.65,0,49.63,3.01,131.9809,8.185
15,23-04-2010,643097.6,0,46.54,3.021,132.0226667,8.185
15,30-04-2010,570791.11,0,49.09,3.042,132.0644333,8.185
15,07-05-2010,661348.88,0,63.16,3.095,132.1062,8.185
15,14-05-2010,594385.2,0,47.13,3.112,132.152129,8.185
15,21-05-2010,616598.1,0,59.09,3.096,132.2230323,8.185
15,28-05-2010,744772.88,0,70.61,3.046,132.2939355,8.185
15,04-06-2010,693192.5,0,69.99,3.006,132.3648387,8.185
15,11-06-2010,619337.29,0,61.04,2.972,132.4357419,8.185
15,18-06-2010,652329.53,0,65.83,2.942,132.4733333,8.185
15,25-06-2010,672194.03,0,72.79,2.958,132.4976,8.185
15,02-07-2010,709337.11,0,66.13,2.958,132.5218667,8.099
15,09-07-2010,691497.62,0,77.33,2.94,132.5461333,8.099
15,16-07-2010,633203.69,0,72.83,2.933,132.5667742,8.099
15,23-07-2010,598553.43,0,73.2,2.924,132.5825806,8.099
15,30-07-2010,619224.06,0,72.04,2.932,132.5983871,8.099
15,06-08-2010,639651.24,0,72.7,2.942,132.6141935,8.099
15,13-08-2010,622437.08,0,72.17,2.923,132.63,8.099
15,20-08-2010,637090.44,0,71.1,2.913,132.6616129,8.099
15,27-08-2010,649791.15,0,65.07,2.885,132.6932258,8.099
15,03-09-2010,638647.21,0,73.17,2.86,132.7248387,8.099
15,10-09-2010,641965.2,1,62.36,2.837,132.7564516,8.099
15,17-09-2010,583210.87,0,57.94,2.846,132.7670667,8.099
15,24-09-2010,548542.47,0,62.53,2.837,132.7619333,8.099
15,01-10-2010,566945.95,0,59.69,2.84,132.7568,8.067
15,08-10-2010,591603.79,0,52.19,2.903,132.7516667,8.067
15,15-10-2010,577011.26,0,49.96,2.999,132.7633548,8.067
15,22-10-2010,600395.73,0,47.1,3.049,132.8170968,8.067
15,29-10-2010,598301.5,0,55.09,3.055,132.8708387,8.067
15,05-11-2010,612987.64,0,40.29,3.049,132.9245806,8.067
15,12-11-2010,619639.74,0,39.63,3.065,132.9783226,8.067
15,19-11-2010,608200.81,0,44.1,3.138,132.9172,8.067
15,26-11-2010,1120018.92,1,40.71,3.186,132.8369333,8.067
15,03-12-2010,754134.95,0,36,3.2,132.7566667,8.067
15,10-12-2010,847294.04,0,23.97,3.255,132.6764,8.067
15,17-12-2010,983825.15,0,25.3,3.301,132.6804516,8.067
15,24-12-2010,1368318.17,0,25.07,3.309,132.7477419,8.067
15,31-12-2010,543754.17,1,26.54,3.336,132.8150323,8.067
16,05-02-2010,477409.3,0,19.79,2.58,189.3816974,7.039
16,12-02-2010,472044.28,1,20.87,2.572,189.4642725,7.039
16,19-02-2010,469868.7,0,21.13,2.55,189.5340998,7.039
16,26-02-2010,443242.17,0,18.12,2.586,189.6018023,7.039
16,05-03-2010,444181.85,0,27.92,2.62,189.6695049,7.039
16,12-03-2010,445393.74,0,28.64,2.684,189.7372075,7.039
16,19-03-2010,504307.35,0,33.45,2.692,189.734262,7.039
16,26-03-2010,483177.2,0,29.88,2.717,189.7195417,7.039
16,02-04-2010,490503.69,0,36.19,2.725,189.7048215,6.842
16,09-04-2010,424083.99,0,34.21,2.75,189.6901012,6.842
16,16-04-2010,436312.41,0,45.69,2.765,189.6628845,6.842
16,23-04-2010,370230.94,0,44.9,2.776,189.6190057,6.842
16,30-04-2010,383550.93,0,37.75,2.766,189.575127,6.842
16,07-05-2010,403217.22,0,37.43,2.771,189.5312483,6.842
16,14-05-2010,401770.9,0,41.26,2.788,189.4904116,6.842
16,21-05-2010,435300.51,0,47.34,2.776,189.467827,6.842
16,28-05-2010,479430,0,52.08,2.737,189.4452425,6.842
16,04-06-2010,516295.81,0,53.76,2.7,189.422658,6.842
16,11-06-2010,535587.31,0,62.63,2.684,189.4000734,6.842
16,18-06-2010,540149.85,0,52.4,2.674,189.4185259,6.842
16,25-06-2010,546554.96,0,62.37,2.715,189.4533931,6.842
16,02-07-2010,610641.42,0,64.44,2.728,189.4882603,6.868
16,09-07-2010,614253.33,0,61.79,2.711,189.5231276,6.868
16,16-07-2010,586583.69,0,67.68,2.699,189.6125456,6.868
16,23-07-2010,588344.18,0,70.67,2.691,189.774698,6.868
16,30-07-2010,562633.67,0,70.71,2.69,189.9368504,6.868
16,06-08-2010,586936.45,0,67.42,2.69,190.0990028,6.868
16,13-08-2010,543757.97,0,63.91,2.723,190.2611552,6.868
16,20-08-2010,521516.96,0,63.59,2.732,190.2948237,6.868
16,27-08-2010,581010.52,0,65.66,2.731,190.3284922,6.868
16,03-09-2010,542087.89,0,58.02,2.773,190.3621607,6.868
16,10-09-2010,537518.57,1,57.24,2.78,190.3958293,6.868
16,17-09-2010,522049.52,0,56.55,2.8,190.4688287,6.868
16,24-09-2010,511330.32,0,58.19,2.793,190.5713264,6.868
16,01-10-2010,463977.54,0,59.39,2.759,190.6738241,6.986
16,08-10-2010,442894.2,0,54.29,2.745,190.7763218,6.986
16,15-10-2010,452169.28,0,45,2.762,190.8623087,6.986
16,22-10-2010,541216.92,0,45.85,2.762,190.9070184,6.986
16,29-10-2010,495022.51,0,35.76,2.748,190.951728,6.986
16,05-11-2010,446905.02,0,39.94,2.729,190.9964377,6.986
16,12-11-2010,453632.76,0,34.04,2.737,191.0411474,6.986
16,19-11-2010,458634.68,0,27.26,2.758,191.0312172,6.986
16,26-11-2010,651837.77,1,23.46,2.742,191.0121805,6.986
16,03-12-2010,512260.59,0,23.68,2.712,190.9931437,6.986
16,10-12-2010,570103.64,0,32.02,2.728,190.9741069,6.986
16,17-12-2010,648652.01,0,26.01,2.778,191.0303376,6.986
16,24-12-2010,1004730.69,0,32.46,2.781,191.1430189,6.986
16,31-12-2010,575317.38,1,19.66,2.829,191.2557002,6.986
17,05-02-2010,789036.02,0,23.11,2.666,126.4420645,6.548
17,12-02-2010,841951.91,1,18.36,2.671,126.4962581,6.548
17,19-02-2010,800714,0,25.06,2.654,126.5262857,6.548
17,26-02-2010,749549.55,0,15.64,2.667,126.5522857,6.548
17,05-03-2010,783300.05,0,31.58,2.681,126.5782857,6.548
17,12-03-2010,763961.82,0,29.71,2.733,126.6042857,6.548
17,19-03-2010,752034.52,0,33.96,2.782,126.6066452,6.548
17,26-03-2010,793097.64,0,35.59,2.819,126.6050645,6.548
17,02-04-2010,848521.17,0,36.94,2.842,126.6034839,6.635
17,09-04-2010,770228.02,0,34.05,2.877,126.6019032,6.635
17,16-04-2010,757738.76,0,45.22,2.915,126.5621,6.635
17,23-04-2010,977790.83,0,52.25,2.936,126.4713333,6.635
17,30-04-2010,807798.73,0,43.82,2.941,126.3805667,6.635
17,07-05-2010,843848.65,0,40.26,2.948,126.2898,6.635
17,14-05-2010,813756.09,0,47.28,2.962,126.2085484,6.635
17,21-05-2010,826626.5,0,53.94,2.95,126.1843871,6.635
17,28-05-2010,872817.62,0,48.19,2.908,126.1602258,6.635
17,04-06-2010,876902.87,0,53.79,2.871,126.1360645,6.635
17,11-06-2010,845252.21,0,57.14,2.841,126.1119032,6.635
17,18-06-2010,877996.27,0,54.94,2.819,126.114,6.635
17,25-06-2010,893995.44,0,62.64,2.82,126.1266,6.635
17,02-07-2010,958875.37,0,68.98,2.814,126.1392,6.697
17,09-07-2010,836915.92,0,62.41,2.802,126.1518,6.697
17,16-07-2010,876591.41,0,65.66,2.791,126.1498065,6.697
17,23-07-2010,893504.87,0,69.66,2.797,126.1283548,6.697
17,30-07-2010,833517.19,0,69.96,2.797,126.1069032,6.697
17,06-08-2010,795301.17,0,70.53,2.802,126.0854516,6.697
17,13-08-2010,759995.18,0,65.17,2.837,126.064,6.697
17,20-08-2010,783929.7,0,67.04,2.85,126.0766452,6.697
17,27-08-2010,802583.89,0,65.03,2.854,126.0892903,6.697
17,03-09-2010,834373.73,0,57.86,2.868,126.1019355,6.697
17,10-09-2010,1200888.28,1,56.28,2.87,126.1145806,6.697
17,17-09-2010,871264.25,0,58.53,2.875,126.1454667,6.697
17,24-09-2010,852876.29,0,58.39,2.872,126.1900333,6.697
17,01-10-2010,829207.27,0,60.07,2.853,126.2346,6.885
17,08-10-2010,827738.06,0,58.06,2.841,126.2791667,6.885
17,15-10-2010,838297.32,0,47.35,2.845,126.3266774,6.885
17,22-10-2010,815093.76,0,47.95,2.849,126.3815484,6.885
17,29-10-2010,861941.25,0,39.87,2.841,126.4364194,6.885
17,05-11-2010,818434.49,0,42.54,2.831,126.4912903,6.885
17,12-11-2010,855459.96,0,36.32,2.831,126.5461613,6.885
17,19-11-2010,782252.57,0,36.31,2.842,126.6072,6.885
17,26-11-2010,1005448.76,1,19.03,2.83,126.6692667,6.885
17,03-12-2010,926573.81,0,22.47,2.812,126.7313333,6.885
